9770623,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770623,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770623,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770623,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770623,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,0
9770719,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770719,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770719,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770719,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770719,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770719,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770719,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770719,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770719,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770719,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770950,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770950,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770950,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770950,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770950,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770950,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770950,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770950,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770950,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770950,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770951,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770951,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770951,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770951,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770951,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770951,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770951,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770951,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770951,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770951,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770928,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770928,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770928,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770928,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770928,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770928,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770928,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770928,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770928,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770928,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9771020,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9771020,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9771020,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9771020,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9771020,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9771020,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9771020,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9771020,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9771020,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9771020,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770932,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770932,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770932,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770932,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770932,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770932,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770932,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770932,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770932,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770932,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9771030,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9771030,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9771030,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9771030,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9771030,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9771030,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9771030,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9771030,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9771030,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9771030,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770975,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770975,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770975,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770975,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770975,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770975,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770975,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770975,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770975,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770975,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770753,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770753,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770753,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770753,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770753,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770753,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770753,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770753,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770753,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770753,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770798,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770798,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770798,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770798,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770798,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770798,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770798,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770798,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770798,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770798,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9771084,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9771084,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9771084,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9771084,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9771084,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9771084,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9771084,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9771084,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9771084,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9771084,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9771079,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9771079,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9771079,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9771079,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9771079,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9771079,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9771079,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9771079,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9771079,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9771079,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770926,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770926,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770926,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770926,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770926,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770926,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770926,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770926,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770926,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770926,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770947,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770947,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770947,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770947,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770947,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770947,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770947,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770947,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770947,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770947,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770784,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770784,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770784,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770784,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770784,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770784,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770784,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770784,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770784,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770784,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770989,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770989,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770989,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770989,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770989,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770989,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770989,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770989,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770989,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770989,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770279,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770279,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770279,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770279,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770279,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770279,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770279,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770279,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770279,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770279,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770792,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770792,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770792,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770792,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770792,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770792,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770792,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770792,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770792,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770792,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770934,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770934,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770934,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770934,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770934,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770934,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770934,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770934,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770934,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770934,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9771055,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9771055,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9771055,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9771055,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9771055,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9771055,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9771055,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9771055,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9771055,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9771055,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770992,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770992,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770992,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770992,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770992,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770992,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770992,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770992,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770992,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770992,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770835,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770835,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770835,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770835,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770835,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770835,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770835,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770835,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770835,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770835,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770742,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770742,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770742,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770742,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,0
9770742,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770742,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770742,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770742,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770742,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770742,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,1
9770967,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770967,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770967,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770967,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,1
9770967,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770967,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770967,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770967,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770967,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770967,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,0
9770310,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770310,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
9770310,PRC_N1R6T0V9D0X2I2T1Z0Q3Z2K0U1S6F1,0
9770310,PRC_H1N6X1F1Q2B9I1Q6O3D0L1V0D7G2F6,1
9770310,PRC_N1A6J0I9D0Z2G2Z0F0E5X1T8Z8X1E9,0
9770310,PRC_S1H6R0H9U0I2Y2U1M0J4D0G0A2T3J0,0
9770310,PRC_T1L6E1K1J2U9P1H6U2N7I1M2N5Y0Y5,0
9770310,PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,0
9770310,PRC_C1C6Y1L1J3M0Y2S0S1R2I2Y3H5E3V0,0
9770310,PRC_M1E6M0C9J0Z6Z1Y1X0F3Y4I8J8D2R2,0
9770927,PRC_V1G6A0A9G0W2O2E0T0C4B2H0R0E2F0,0
9770927,PRC_P1X6T1Q1T3R0B2P0Y0Q9Y4G0N6Q4N1,0
